AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 6,All,2012-13,34,6.6,6.1,6.8,0,375,"5,489",98.70%
Region,Region 6,All,2012-13,35,6.6,6.1,5.7,0,305,"5,323",95.80%
Region,Region 6,All,2012-13,36,6.7,6.1,6.1,0,335,"5,448",98%
Region,Region 6,All,2012-13,37,6.7,6.2,6.1,2,333,"5,453",98.10%
Region,Region 6,All,2012-13,38,6.8,6.2,5.7,0,313,"5,506",99%
Region,Region 6,All,2012-13,39,6.8,6.3,6.8,1,374,"5,478",98.50%
Region,Region 7,All,2012-13,40,7.5,6.7,6.8,0,164,"2,422",> 100%
Region,Region 7,All,2012-13,41,7.6,6.8,7.2,0,176,"2,433",> 100%
Region,Region 7,All,2012-13,42,7.7,6.9,6.9,0,166,"2,400",> 100%
Region,Region 7,All,2012-13,43,7.9,7,7.1,2,168,"2,390",> 100%
Region,Region 7,All,2012-13,44,8,7.2,6.6,0,165,"2,510",> 100%
Region,Region 7,All,2012-13,45,8.1,7.3,7.1,1,177,"2,510",> 100%
Region,Region 7,All,2012-13,46,8.3,7.4,7,2,170,"2,450",> 100%
Region,Region 7,All,2012-13,47,8.4,7.6,7.2,1,176,"2,451",> 100%
Region,Region 7,All,2012-13,48,8.5,7.7,7.6,1,187,"2,468",> 100%
Region,Region 7,All,2012-13,49,8.6,7.8,8.1,8,199,"2,560",> 100%
Region,Region 7,All,2012-13,50,8.8,8,7.3,4,179,"2,515",> 100%
Region,Region 7,All,2012-13,51,8.9,8.1,7.8,16,191,"2,645",> 100%
Region,Region 7,All,2012-13,52,9,8.2,8.5,13,219,"2,740",> 100%
Region,Region 7,All,2012-13,1,9.1,8.3,10.6,32,282,"2,950",> 100%
Region,Region 7,All,2012-13,2,9.2,8.4,10.8,38,293,"3,062",> 100%
Region,Region 7,All,2012-13,3,9.2,8.4,11.6,46,302,"2,988",> 100%
Region,Region 7,All,2012-13,4,9.3,8.5,10.8,32,284,"2,916",> 100%
Region,Region 7,All,2012-13,5,9.3,8.5,11,40,272,"2,848",> 100%
Region,Region 7,All,2012-13,6,9.3,8.5,9.2,19,235,"2,749",> 100%
Region,Region 7,All,2012-13,7,9.3,8.5,9.9,13,249,"2,645",> 100%
Region,Region 7,All,2012-13,8,9.3,8.5,9.6,17,238,"2,646",> 100%
Region,Region 7,All,2012-13,9,9.3,8.5,8.5,13,209,"2,606",> 100%
Region,Region 7,All,2012-13,10,9.3,8.5,9.3,11,239,"2,694",> 100%
Region,Region 7,All,2012-13,11,9.2,8.4,8.9,5,226,"2,589",> 100%
Region,Region 7,All,2012-13,12,9.1,8.3,8.8,4,217,"2,498",> 100%
Region,Region 7,All,2012-13,13,9,8.2,8.5,4,210,"2,507",> 100%
Region,Region 7,All,2012-13,14,8.9,8.1,7.9,3,194,"2,509",> 100%
Region,Region 7,All,2012-13,15,8.8,8,7.1,1,170,"2,423",> 100%
Region,Region 7,All,2012-13,16,8.7,7.9,6.2,1,146,"2,384",> 100%
Region,Region 7,All,2012-13,17,8.6,7.8,8.2,1,191,"2,349",99.90%
Region,Region 7,All,2012-13,18,8.5,7.7,6.5,0,156,"2,404",> 100%
Region,Region 7,All,2012-13,19,8.3,7.5,7.1,3,167,"2,378",> 100%
Region,Region 7,All,2012-13,20,8.2,7.4,7.5,0,168,"2,248",95.60%
Region,Region 7,All,2012-13,21,8.1,7.3,6.5,0,151,"2,318",98.50%
Region,Region 7,All,2012-13,22,7.9,7.1,6.9,0,158,"2,278",96.80%
Region,Region 7,All,2012-13,23,7.8,7,7.5,0,173,"2,307",98.10%
Region,Region 7,All,2012-13,24,7.7,6.9,6.9,0,157,"2,275",96.70%
Region,Region 7,All,2012-13,25,7.6,6.8,7.4,0,169,"2,272",96.60%
Region,Region 7,All,2012-13,26,7.4,6.7,6.4,0,138,"2,157",91.70%
Region,Region 7,All,2012-13,27,7.4,6.6,5.9,1,130,"2,236",95.10%
Region,Region 7,All,2012-13,28,7.3,6.5,6.6,0,149,"2,274",96.70%
Region,Region 7,All,2012-13,29,7.2,6.4,6.3,1,138,"2,197",93.40%
Region,Region 7,All,2012-13,30,7.1,6.3,6.5,1,139,"2,168",92.20%
Region,Region 7,All,2012-13,31,7.1,6.3,6.8,0,153,"2,236",95.10%
Region,Region 7,All,2012-13,32,7.1,6.3,7,0,158,"2,246",95.50%
Region,Region 7,All,2012-13,33,7.1,6.3,6.5,0,148,"2,271",96.60%
Region,Region 7,All,2012-13,34,7.1,6.3,6.5,1,151,"2,340",99.50%
Region,Region 7,All,2012-13,35,7.1,6.3,6.2,2,144,"2,343",99.60%
Region,Region 7,All,2012-13,36,7.2,6.4,6.6,0,150,"2,262",96.20%
Region,Region 7,All,2012-13,37,7.2,6.4,6.4,0,144,"2,258",96%
Region,Region 7,All,2012-13,38,7.3,6.5,6.5,0,153,"2,359",> 100%
Region,Region 7,All,2012-13,39,7.4,6.6,7.1,1,160,"2,256",95.90%
Region,Region 8,All,2012-13,40,6.4,5.7,6.8,0,96,"1,416",> 100%
Region,Region 8,All,2012-13,41,6.5,5.8,5.4,0,83,"1,524",> 100%
Region,Region 8,All,2012-13,42,6.7,6,6.3,1,90,"1,436",> 100%
Region,Region 8,All,2012-13,43,6.8,6.1,6.5,0,94,"1,453",> 100%
Region,Region 8,All,2012-13,44,7,6.3,6.3,0,94,"1,488",> 100%
Region,Region 8,All,2012-13,45,7.2,6.5,5.9,2,83,"1,451",> 100%
Region,Region 8,All,2012-13,46,7.3,6.6,5.9,1,84,"1,443",> 100%
Region,Region 8,All,2012-13,47,7.5,6.8,7.7,1,114,"1,501",> 100%
Region,Region 8,All,2012-13,48,7.7,7,6,1,87,"1,471",> 100%
Region,Region 8,All,2012-13,49,7.9,7.1,7,1,105,"1,516",> 100%
Region,Region 8,All,2012-13,50,8,7.3,7.4,5,108,"1,535",> 100%
Region,Region 8,All,2012-13,51,8.2,7.5,6.7,4,99,"1,538",> 100%
Region,Region 8,All,2012-13,52,8.3,7.6,8.8,10,129,"1,571",> 100%
Region,Region 8,All,2012-13,1,8.4,7.7,10.4,21,151,"1,653",> 100%
Region,Region 8,All,2012-13,2,8.5,7.8,10.5,28,153,"1,730",> 100%
Region,Region 8,All,2012-13,3,8.6,7.9,11.3,29,170,"1,755",> 100%
Region,Region 8,All,2012-13,4,8.7,8,10.2,23,149,"1,692",> 100%
Region,Region 8,All,2012-13,5,8.8,8,9.3,20,133,"1,646",> 100%
Region,Region 8,All,2012-13,6,8.8,8.1,9.4,18,134,"1,622",> 100%
Region,Region 8,All,2012-13,7,8.8,8.1,10.2,11,156,"1,636",> 100%
Region,Region 8,All,2012-13,8,8.8,8.1,9.9,14,145,"1,600",> 100%
Region,Region 8,All,2012-13,9,8.8,8.1,8.6,9,129,"1,610",> 100%
Region,Region 8,All,2012-13,10,8.7,8,8.2,4,124,"1,554",> 100%
Region,Region 8,All,2012-13,11,8.7,7.9,7.9,5,114,"1,498",> 100%
Region,Region 8,All,2012-13,12,8.6,7.9,7.1,1,110,"1,554",> 100%
Region,Region 8,All,2012-13,13,8.5,7.8,7.6,2,112,"1,504",> 100%
Region,Region 8,All,2012-13,14,8.4,7.6,7.8,2,116,"1,505",> 100%
Region,Region 8,All,2012-13,15,8.2,7.5,7,0,99,"1,422",> 100%
Region,Region 8,All,2012-13,16,8.1,7.4,6.6,2,95,"1,474",> 100%
Region,Region 8,All,2012-13,17,8,7.2,7.3,1,105,"1,459",> 100%
Region,Region 8,All,2012-13,18,7.8,7.1,6,0,86,"1,436",> 100%
Region,Region 8,All,2012-13,19,7.6,6.9,6.8,0,96,"1,413",> 100%
Region,Region 8,All,2012-13,20,7.5,6.7,5.3,0,73,"1,371",97.80%
Region,Region 8,All,2012-13,21,7.3,6.6,6,1,88,"1,479",> 100%
Region,Region 8,All,2012-13,22,7.2,6.4,7,0,98,"1,402",> 100%
Region,Region 8,All,2012-13,23,7,6.3,6.3,1,90,"1,440",> 100%
Region,Region 8,All,2012-13,24,6.9,6.1,6.6,0,93,"1,410",> 100%
Region,Region 8,All,2012-13,25,6.7,6,5.7,0,81,"1,422",> 100%
Region,Region 8,All,2012-13,26,6.6,5.9,5.8,0,80,"1,375",98.10%
Region,Region 8,All,2012-13,27,6.5,5.8,6.2,0,86,"1,396",99.60%
Region,Region 8,All,2012-13,28,6.4,5.7,5.8,0,79,"1,369",97.70%
Region,Region 8,All,2012-13,29,6.3,5.6,6,1,78,"1,319",94.10%
Region,Region 8,All,2012-13,30,6.3,5.5,6,0,79,"1,318",94.10%
Region,Region 8,All,2012-13,31,6.2,5.5,6,0,84,"1,406",> 100%
Region,Region 8,All,2012-13,32,6.2,5.5,5.2,0,72,"1,374",98.10%
Region,Region 8,All,2012-13,33,6.2,5.5,6.4,0,92,"1,439",> 100%
Region,Region 8,All,2012-13,34,6.2,5.5,6.1,0,82,"1,353",96.60%
Region,Region 8,All,2012-13,35,6.3,5.5,4.7,0,64,"1,360",97.10%
Region,Region 8,All,2012-13,36,6.3,5.6,5.1,0,72,"1,406",> 100%
Region,Region 8,All,2012-13,37,6.4,5.7,5,0,71,"1,411",> 100%
Region,Region 8,All,2012-13,38,6.5,5.8,7.2,0,96,"1,329",94.90%
Region,Region 8,All,2012-13,39,6.6,5.9,5.7,1,81,"1,431",> 100%
Region,Region 9,All,2012-13,40,7.8,7.2,7.4,0,442,"6,007",99.90%
Region,Region 9,All,2012-13,41,7.9,7.3,7.5,1,441,"5,899",98.10%
Region,Region 9,All,2012-13,42,8,7.5,7.3,1,437,"5,974",99.40%
Region,Region 9,All,2012-13,43,8.2,7.6,7.5,0,445,"5,903",98.20%
Region,Region 9,All,2012-13,44,8.3,7.7,7.5,0,459,"6,087",> 100%
Region,Region 9,All,2012-13,45,8.4,7.8,7.4,0,460,"6,181",> 100%
Region,Region 9,All,2012-13,46,8.6,8,7.6,1,473,"6,268",> 100%
Region,Region 9,All,2012-13,47,8.7,8.1,7.3,1,458,"6,306",> 100%
Region,Region 9,All,2012-13,48,8.8,8.2,8.5,2,543,"6,419",> 100%
Region,Region 9,All,2012-13,49,9,8.4,8.5,4,525,"6,257",> 100%
